Tiempo (s),Voltaje (V)
0.1390046334877829,0.8960073608905077
0.1400046668222274,0.23813420301303267
0.14100470015667188,1.3170204712077975
0.14200473349111636,2.496821332257241
0.14300476682556085,1.1913593062199652
0.14400480016000533,1.578305706847459
0.14500483349444981,2.9239407395944
0.1460048668288943,2.1612963802181184
0.14700490016333878,0.753955609165132
0.14800493349778326,2.2072542998939753
0.14900496683222775,1.279418536927551
0.1500050001666722,1.7039668718352914
0.1510050335011167,1.2970946598798037
0.15200506683556117,1.9183300356380641
0.15300510017000565,1.5860189241357148
0.15400513350445014,0.8805809263139963
0.15500516683889462,0.24102665949612856
0.1560052001733391,0.19024797901511192
0.1570052335077836,1.4417174840345979
0.15800526684222807,1.5529163666069508
0.15900530017667255,1.098800698760897
0.16000533351111704,1.5667358809150755
0.16100536684556152,1.0509144747629762
0.162005400180006,1.7602090812288225
0.1630054335144505,0.9361803676001728
0.16400546684889494,1.077910735271871
0.16500550018333943,0.9101482592523098
0.1660055335177839,1.1698265746235847
0.1670055668522284,1.2665631747804582
0.16800560018667288,1.0933371698483825
0.16900563352111736,1.0518786269240081
0.17000566685556184,0.6861435738392174
0.17100570019000633,0.1536101968958974
0.1720057335244508,1.13800955330953
0.1730057668588953,1.2726694718003273
0.17400580019333978,1.7174650020897388
0.17500583352778426,3.0952384402044117
0.17600586686222874,2.030493070371449
0.17700590019667323,0.43707093223929405
0.17800593353111768,0.3985048457980156
0.17900596686556217,0.3621884477324784
0.18000600020000665,0.3371204915456474
0.18100603353445113,1.1437944662757218
0.18200606686889562,0.45121183060109615
0.1830061002033401,3.6268076649867
0.18400613353778458,3.2543235467746854
0.18500616687222907,1.4099004627205431
0.18600620020667355,0.24134804354980588
0.18700623354111803,0.7529914570041001
0.18800626687556252,2.267353117931634
0.189006300210007,1.772743059322238
0.19000633354445148,0.49652698216959834
0.19100636687889597,1.4896037080325186
0.19200640021334042,1.1936089945957065
0.1930064335477849,0.9503212659619749
0.1940064668822294,0.8146971953101456
0.19500650021667387,0.8497280571609735
0.19600653355111836,1.640332829207182
0.19700656688556284,4.016003753989935
0.19800660022000732,2.3788733845576644
0.1990066335544518,1.829949420876801
0.2000066668888963,0.42775079468265176
0.20100670022334077,0.9593200194649398
0.20200673355778526,2.7590707200579345
0.20300676689222974,2.2634965092875063
0.20400680022667422,1.9138306588865817
0.2050068335611187,1.3543010214343667
0.2060068668955632,1.1222617346793413
0.20700690023000765,2.2914569219574332
0.20800693356445213,4.132023397367448
0.2090069668988966,3.35813059611246
0.2100070002333411,1.289381442591548
0.21100703356778558,0.8468356006778777
0.21200706690223006,3.0168207311071455
0.21300710023667455,3.897734422236681
0.21400713357111903,2.3730884715914726
0.2150071669055635,0.7096046097576618
0.216007200240008,0.4907420692034066
0.21700723357445248,0.8153399634175003
0.21800726690889696,1.1846102410927415
0.21900730024334145,3.7007259973324835
0.22000733357778593,3.38930484931916
0.22100736691223039,3.6779077295213938
0.22200740024667487,2.844880262389779
0.22300743358111935,2.3306657765060663
0.22400746691556384,0.4267866425216198
0.22500750025000832,1.3086644858121872
0.2260075335844528,4.204977577552199
0.22700756691889729,5.6942712822929025
0.22800760025334177,5.60460513131693
0.22900763358778625,2.8712337547913194
0.23000766692223074,1.5580585114657879
0.23100770025667522,0.9506426500156522
0.2320077335911197,1.078874887432903
0.23300776692556419,2.528959737624973
0.23400780026000867,5.200303991790861
0.23500783359445312,5.7273738398216665
0.2360078669288976,5.762083317618817
0.2370079002633421,4.755187077447772
0.23800793359778658,2.7079706555232406
0.23900796693223106,0.304660702124238
0.24000800026667554,3.3118512923829257
0.24100803360112003,5.129920884035528
0.2420080669355645,3.5782786728814244
0.243008100270009,2.300134291406721
0.24400813360445348,2.729503387119621
0.24500816693889796,1.530098098795861
0.24600820027334244,0.8150185793638229
0.24700823360778693,1.3748696008697152
0.2480082669422314,2.318131798412651
0.24900830027667586,1.9369703107513487
0.25000833361112035,0.7690606596879661
0.25100836694556483,1.2119278856553137
0.2520084002800093,2.7089348076842725
0.2530084336144538,4.304606634192169
0.2540084669488983,3.6213441360741854
0.25500850028334276,4.729797737207264
0.25600853361778725,3.365201045293361
0.25700856695223173,1.9244363326579332
0.2580086002866762,1.0753396628424525
0.2590086336211207,1.4867112515494227
0.2600086669555652,2.4492564923129976
0.26100870029000967,1.9842137666419148
0.26200873362445415,2.832667668350041
0.26300876695889863,1.7544241682626307
0.2640088002933431,0.5627320972271264
0.2650088336277876,1.379690361674875
0.2660088669622321,0.438035084400326
0.26700890029667657,1.1865385454148054
0.26800893363112105,0.8487639049999416
0.26900896696556553,0.6196170747280121
0.27000900030001,0.8577626585029066
0.27100903363445444,1.2096781972795725
0.2720090669688989,1.7165008499287069
0.2730091003033434,1.355586557649076
0.2740091336377879,1.6014453587122262
0.2750091669722324,0.8336588544771075
0.27600920030667686,0.6736095957458019
0.27700923364112134,0.6572190090082586
0.2780092669755658,1.371655760332942
0.2790093003100103,2.802457567304373
0.2800093336444548,5.6177818775177
0.2810093669788993,4.475582950748503
0.28200940031334376,1.7695292187854648
0.28300943364778824,1.5750918663106859
0.28400946698223273,1.2116065016016364
0.2850095003166772,1.7357838931493461
0.2860095336511217,1.1714334948919713
0.2870095669855662,0.48399300407618284
0.28800960032001066,2.0992692578583956
0.28900963365445514,1.9678231799043715
0.29000966698889963,2.112767388112843
0.2910097003233441,2.0954126492142677
0.2920097336577886,0.6202598428353667
0.2930097669922331,1.2090354291722178
0.29400980032667756,2.871876522898674
0.29500983366112205,3.91701746545732
0.29600986699556653,0.5100251124240458
0.297009900330011,1.2055002045817673
0.2980099336644555,1.731605900451541
0.2990099669988999,2.4229029999114573
0.3000100003333444,2.1384781124070287
0.3010100336677889,0.32876450615003705
0.3020100670022334,1.580234011169523
0.30301010033667786,0.4161809687502682
0.30401013367112234,0.7189247473143041
0.3050101670055668,0.24681157246232033
0.3060102003400113,1.6011239746585488
0.3070102336744558,3.400553291197866
0.3080102670089003,2.9094784571789205
0.30901030034334476,0.9651049324311316
0.31001033367778924,0.980531367007643
0.3110103670122337,3.0145710427314043
0.3120104003466782,3.4420118341222405
0.3130104336811227,1.4426816361956298
0.3140104670155672,1.6862907488830388
0.31501050035001166,0.9667118526995182
0.31601053368445614,0.46535272896289825
0.3170105670189006,0.2493826448917389
0.3180106003533451,0.31333807157352567
0.3190106336877896,0.9345734473317862
0.3200106670222341,1.5619151201099157
0.32101070035667856,2.9364747176878154
0.32201073369112304,3.4609734932892025
0.3230107670255675,2.042705664411187
0.324010800360012,0.23652728274464607
0.3250108336944565,1.2299253926612437
0.326010867028901,1.7451040307059884
0.32701090036334546,2.4373652823269367
0.3280109336977899,1.3517299490049481
0.32901096703223437,0.6694316030479968
0.33001100036667885,0.9011495057493448
0.33101103370112334,0.4865640765056014
0.3320110670355678,0.2953405645675957
0.3330111003700123,0.40911051956936717
0.3340111337044568,0.29084118781611323
0.33501116703890127,0.3062676223926246
0.33601120037334575,0.9095054911449552
0.33701123370779024,1.4838187950663269
0.3380112670422347,1.2087140451185405
0.3390113003766792,0.5238446267321706
0.3400113337111237,0.6594686973839998
0.34101136704556817,1.7373908134177327
0.34201140038001265,3.276820430532098
0.34301143371445714,1.9800357739441097
0.3440114670489016,0.5145244891755283
0.3450115003833461,0.4222872657701373
0.3460115337177906,1.1254755752161145
0.34701156705223507,1.7451040307059884
0.34801160038667955,2.2978846030309796
0.34901163372112404,1.2045360524207354
0.3500116670555685,0.5129175689071417
0.351011700390013,0.6909643346443772
0.3520117337244575,0.9914584248326719
0.35301176705890197,0.3734368896111846
0.35401180039334645,0.5174169456586242
0.35501183372779094,0.8680469482205808
0.35601186706223537,1.0640912209637463
0.35701190039667985,0.5469842785969377
0.35801193373112433,0.6633253060281277
0.3590119670655688,0.464067192748189
0.3600120004000133,0.4878496127203107
0.3610120337344578,0.7796663334593177
0.36201206706890227,1.1778611759655178
0.36301210040334675,0.613510777708143
0.36401213373779123,0.7616688264533877
0.3650121670722357,0.65464793657884
0.3660122004066802,0.280556898098439
0.3670122337411247,0.2194939278997481
0.36801226707556917,0.35704630287364125
0.36901230041001365,0.23620589869096875
0.37001233374445813,0.2776644416153431
0.3710123670789026,0.2259216089732945
0.3720124004133471,0.22206500032916665
0.3730124337477916,0.3120525353588164
0.37401246708223607,0.9265388459898531
0.37501250041668055,1.1254755752161145
0.37601253375112503,0.9381086719222367
0.3770125670855695,0.404932526871562
0.378012600420014,0.646613335236907
0.3790126337544585,0.20374610926955938
0.38001266708890297,0.2561317100189626
0.38101270042334745,0.18799829063937068
0.38201273375779193,0.23877697112038732
0.3830127670922364,0.3734368896111846
0.38401280042668084,0.6832511173561215
0.38501283376112533,0.8741532452404499
0.3860128670955698,0.4643885768018663
0.3870129004300143,0.18124922551214695
0.3880129337644588,0.4316074033267796
0.38901296709890326,0.4788508592173457
0.39001300043334775,0.430000483058393
0.39101303376779223,0.4486407581716776
0.3920130671022367,0.9522495702840388
0.3930131004366812,0.6768234362825751
0.3940131337711257,0.472101794090122
0.39501316710557016,0.36958028096705675
0.39601320044001465,0.32426512939855456
0.39701323377445913,0.2638449273072183
0.3980132671089036,0.6247592195868492
0.3990133004433481,0.5450559742748737
0.4000133337777926,0.23845558706671
0.40101336711223706,0.28666319511830807
0.40201340044668155,0.4177878890186548
0.40301343378112603,0.47595840273424983
0.4040134671155705,0.30241101374849677
0.405013500450015,0.5097037283703685
0.4060135337844595,0.7394933267496526
0.40701356711890396,0.21274486277252436
0.40801360045334845,0.3621884477324784
0.40901363378779293,0.22335053654387593
0.4100136671222374,0.1822133776731789
0.4110137004566819,0.14043345069512725
0.4120137337911264,0.1539315809495747
0.4130137671255708,0.6051547923125327
0.4140138004600153,0.4068608311936259
0.4150138337944598,0.4910634532570839
0.41601386712890426,0.7658468191511929
0.41701390046334874,0.697713399771601
0.4180139337977932,0.5174169456586242
0.4190139671322377,0.2808782821521163
0.4200140004666822,0.2182083916850388
0.4210140338011267,0.337763259653002
0.42201406713557116,0.3120525353588164
0.42301410047001564,0.31301668751984835
0.4240141338044601,0.1822133776731789
0.4250141671389046,0.24906126083806157
0.4260142004733491,0.23620589869096875
0.4270142338077936,0.22367192059755325
0.42801426714223806,0.1725718560628593
0.42901430047668254,0.130149160977453
0.430014333811127,0.20792410196736455
0.4310143671455715,0.1600378779694438
0.432014400480016,0.2522751013748348
0.4330144338144605,0.3406557161360979
0.43401446714890496,0.5942277344875038
0.43501450048334944,0.19539012387394905
0.4360145338177939,0.2307423697784543
0.4370145671522384,0.2930908761918545
0.4380146004866829,0.23492036247625947
0.4390146338211274,0.4187520411796868
0.44001466715557186,0.44831937411800027
0.4410147004900163,0.3644381361082196
0.44201473382446077,0.379864570684731
0.44301476715890525,0.2352417465299368
0.44401480049334974,0.20631718169897795
0.4450148338277942,0.23588451463729143
0.4460148671622387,0.3737582736648619
0.4470149004966832,0.5309150759130716
0.44801493383112767,0.330692810472101
0.44901496716557215,0.3329424988478422
0.45001500050001664,0.2696298402734101
0.4510150338344611,0.18414168199524283
0.4520150671689056,0.23909835517406464
0.4530151005033501,0.2712367605417967
0.45401513383779457,0.2198153119534254
0.45501516717223905,0.26448769541457295
0.45601520050668354,0.13786237826570868
0.457015233841128,0.2117807106114924
0.4580152671755725,0.196354276034981
0.459015300510017,0.3393701799213886
0.46001533384446147,0.14525421150028706
0.46101536717890595,0.38179287500679493
0.46201540051335044,0.6800372768193483
0.4630154338477949,0.16871524741873145
0.4640154671822394,0.20021088467910886
0.4650155005166839,0.12340009585022926
0.46601553385112837,0.20374610926955938
0.46701556718557286,0.15007497230544686
0.46801560052001734,0.38693501986563206
0.4690156338544618,0.5106678805314004
0.47001566718890625,0.2718795286491513
0.47101570052335073,0.16132341418415308
0.4720157338577952,0.1834989138878882
0.4730157671922397,0.38372117932885885
0.4740158005266842,0.4328929395414889
0.47501583386112867,0.48720684461295605
0.47601586719557315,0.19089074712246656
0.47701590053001763,0.23138513788580894
0.4780159338644621,0.14943220419809222
0.4790159671989066,0.1661441749893129
0.4800160005333511,0.14718251582235098
0.48101603386779557,0.15200327662751079
0.48201606720224005,0.14236175501719117
0.48301610053668453,0.1834989138878882
0.484016133871129,0.5125961848534644
0.4850161672055735,0.23588451463729143
0.486016200540018,0.3181588323786855
0.48701623387446247,0.3480475493706763
0.48801626720890695,0.19667566008865833
0.48901630054335143,0.5614465610124171
0.4900163338777959,0.5447345902211964
0.4910163672122404,0.4177878890186548
0.4920164005466849,0.5514836553484201
0.49301643388112937,0.271558144595474
0.49401646721557385,0.16839386336505413
0.49501650055001833,0.20149642089381814
0.4960165338844628,0.1394692985340953
0.4970165672189073,0.155217117164284
0.49801660055335173,0.1442900593392551
0.4990166338877962,0.4255011063069105
0.5000166672222407,0.18446306604892015
0.5010167005566852,0.25034679705277085
0.5020167338911297,0.47756532300263643
0.5030167672255742,0.3779362663626671
0.5040168005600186,0.2480971086770296
0.5050168338944632,0.14364729123190045
0.5060168672289076,0.21145932655781507
0.5070169005633521,0.24745434056967497
0.5080169338977966,0.38661363581195474
0.5090169672322411,0.34451232478022575
0.5100170005666855,0.337763259653002
0.5110170339011301,0.2352417465299368
0.5120170672355745,0.20599579764530063
0.5130171005700189,0.2538820216432214
0.5140171339044635,1.0113842361606658
0.5150171672389079,0.6086900169029832
0.5160172005733524,0.25998831866309047
0.5170172339077969,0.2149945511482656
0.5180172672422414,0.21435178304091096
0.5190173005766858,0.11568687856197357
0.5200173339111304,0.17128631984815001
0.5210173672455748,0.30369654996320605
0.5220174005800193,0.2291354495100677
0.5230174339144638,0.17450016038492322
0.5240174672489083,0.45410428708419204
0.5250175005833527,0.2088882541283965
0.5260175339177973,0.3094814629293978
0.5270175672522417,0.19346181955188513
0.5280176005866862,0.3310141945257783
0.5290176339211307,0.3544752304442227
0.5300176672555752,0.15328881284222007
0.5310177005900196,0.1288636247627437
0.5320177339244642,0.35511799855157733
0.5330177672589086,0.3200871367007494
0.5340178005933531,0.3339066510088742
0.5350178339277976,0.1725718560628593
0.5360178672622421,0.17707123281434178
0.5370179005966865,0.35993875935673714
0.5380179339311311,0.24713295651599765
0.5390179672655755,0.20953102223575115
0.54001800060002,0.22881406545639038
0.5410180339344645,0.43996338872238994
0.5420180672689089,0.19506873982027173
0.5430181006033534,0.21692285547032952
0.5440181339377979,0.2104951743967831
0.5450181672722424,0.16839386336505413
0.5460182006066868,0.17225047200918198
0.5470182339411314,0.13914791448041797
0.5480182672755758,0.43707093223929405
0.5490183006100203,0.27573613729327917
0.5500183339444648,0.2728436808101833
0.5510183672789093,0.24295496381819248
0.5520184006133537,0.20953102223575115
0.5530184339477983,0.21788700763136148
0.5540184672822427,0.16228756634518504
0.5550185006166872,0.14846805203706026
0.5560185339511317,0.20213918900117278
0.5570185672855762,0.12982777692377567
0.5580186006200206,0.1616447982378304
0.5590186339544652,0.22977821761742234
0.5600186672889096,0.36925889691337943
0.5610187006233541,0.15200327662751079
0.5620187339577986,0.1992467325180769
0.5630187672922431,0.16582279093563557
0.5640188006266875,0.11118750181049109
0.5650188339611321,0.3846853314898908
0.5660188672955765,0.5929421982727945
0.567018900630021,0.455068439245224
0.5680189339644655,0.2072813338600099
0.5690189672989099,0.2509895651601255
0.5700190006333544,0.1664655590429902
0.5710190339677989,0.1616447982378304
0.5720190673022434,0.31944436859339476
0.5730191006366878,0.41039605578407645
0.5740191339711324,0.5868359012529254
0.5750191673055768,0.6485416395589709
0.5760192006400213,0.5627320972271264
0.5770192339744658,0.2024605730548501
0.5780192673089103,0.1507177404128015
0.5790193006433547,0.388863324187696
0.5800193339777993,0.30851731076836586
0.5810193673122437,0.13368438556790352
0.5820194006466882,0.3110883831977844
0.5830194339811327,0.20438887737691402
0.5840194673155772,0.26930845621973276
0.5850195006500216,0.2869845791719854
0.5860195339844662,0.1677510952576995
0.5870195673189106,0.2323492900468409
0.5880196006533551,0.12468563206493855
0.5890196339877996,0.1677510952576995
0.5900196673222441,0.13529130583629012
0.5910197006566885,0.20599579764530063
0.5920197339911331,0.2811996662057936
0.5930197673255775,1.5108150555752218
0.594019800660022,1.705573792103678
0.5950198339944665,0.9275029981508851
0.596019867328911,0.7449568556621671
0.5970199006633554,0.6928926389664412
0.5980199339977998,0.2538820216432214
0.5990199673322444,0.3795431866310537
0.6000200006666888,0.20117503684014082
0.6010200340011334,0.2182083916850388
0.6020200673355778,0.6932140230201185
0.6030201006700223,0.88732999144122
0.6040201340044667,0.8693324844352901
0.6050201673389113,0.40236145444214344
0.6060202006733557,0.14011206664144993
0.6070202340078003,0.2773430575616658
0.6080202673422447,0.2654518475756049
0.6090203006766892,0.29919717321172357
0.6100203340111336,0.13786237826570868
0.6110203673455782,0.3795431866310537
0.6120204006800226,0.4987766705453396
0.6130204340144672,0.597441575024277
0.6140204673489116,0.5010263589210808
0.6150205006833561,0.6761806681752205
0.6160205340178005,0.8953645927831531
0.6170205673522451,1.43786087539047
0.6180206006866895,1.2447090591304004
0.619020634021134,1.0936585539020598
0.6200206673555785,0.979567214846611
0.621020700690023,0.41039605578407645
0.6220207340244674,0.20792410196736455
0.623020767358912,0.17803538497537374
0.6240208006933564,0.1584309577010572
0.625020834027801,0.6951423273421824
0.6260208673622454,0.6906429505906999
0.6270209006966898,0.37761488230898976
0.6280209340311343,0.8992212014272809
0.6290209673655788,1.0110628521069884
0.6300210007000233,0.6392215020023286
0.6310210340344677,0.9622124759480357
0.6320210673689123,0.8355871587991714
0.6330211007033567,0.6970706316642463
0.6340211340378012,0.6289372122846544
0.6350211673722457,1.361692854668945
0.6360212007066902,1.5795912430621684
0.6370212340411346,1.8498752322047949
0.6380212673755792,1.0705189020372927
0.6390213007100236,0.44639106979593635
0.6400213340444681,0.17674984876066446
0.6410213673789126,0.46374580869451165
0.6420214007133571,1.9218652602285147
0.6430214340478015,2.7632487127557397
0.6440214673822461,1.6310126916505396
0.6450215007166905,0.5746233072131872
0.646021534051135,0.9339306792244315
0.6470215673855795,1.054771083407104
0.648021600720024,1.646439126227051
0.6490216340544684,1.5419893087819219
0.650021667388913,0.30369654996320605
0.6510217007233574,0.17032216768711805
0.652021734057802,0.7108901459723711
0.6530217673922464,0.30048270942643285
0.6540218007266909,1.2655990226194263
0.6550218340611353,1.8366984860040247
0.6560218673955798,2.7671053213998675
0.6570219007300243,3.5249289199709892
0.6580219340644687,2.4000847321003675
0.6590219673989133,1.180110864341259
0.6600220007333577,0.9085413389839232
0.6610220340678022,0.18928382685407996
0.6620220674022467,0.363795368000865
0.6630221007366912,0.3907916285097599
0.6640221340711356,0.8744746292941272
0.6650221674055802,0.9628552440553904
0.6660222007400246,0.9670332367531955
0.6670222340744691,1.2099995813332498
0.6680222674089136,1.413757071364671
0.6690223007433581,1.1421875460073352
0.6700223340778025,1.4253268972970545
0.6710223674122471,1.9771433174610138
0.6720224007466915,2.1956844739615917
0.673022434081136,1.9540036655962467
0.6740224674155805,1.8276997325010598
0.675022500750025,1.2366744577884674
0.6760225340844694,1.999318817164749
0.677022567418914,2.3528412762098014
0.6780226007533584,0.255488941911608
0.679022634087803,1.7852770374156535
0.6800226674222474,0.3403343320824206
0.6810227007566919,1.7688864506781101
0.6820227340911363,1.5413465406745672
0.6830227674255808,0.6212239949963987
0.6840228007600253,1.0669836774468422
0.6850228340944697,1.71971469046548
0.6860228674289143,2.9024080079980195
0.6870229007633587,5.323072700295597
0.6880229340978032,4.846781532745808
0.6890229674322477,2.3197387186810374
0.6900230007666922,0.21724423952400684
0.6910230341011366,0.1741787763312459
0.6920230674355812,0.3872564039193094
0.6930231007700256,0.480136395432055
0.6940231341044701,1.0303458953276277
0.6950231674389146,1.68854043725878
0.6960232007733591,3.1042371937073767
0.6970232341078035,3.3629513569176197
0.6980232674422481,2.6395158520899713
0.6990233007766925,2.4894294990226626
0.700023334111137,3.953976631630212
0.7010233674455815,3.285819184035063
0.702023400780026,0.2811996662057936
0.7030234341144704,3.242753720842302
0.704023467448915,2.664262424223125
0.7050235007833594,2.159046691842377
0.7060235341178039,1.5959818297997117
0.7070235674522484,1.924114948604256
0.7080236007866929,1.347551956307143
0.7090236341211373,2.246141770388931
0.7100236674555819,1.4635715996846557
0.7110237007900263,0.8175896517932415
0.7120237341244707,1.7894550301134586
0.7130237674589153,1.7672795304097235
0.7140238007933597,3.3449538499116898
0.7150238341278042,3.532642137259245
0.7160238674622487,3.0637428029440343
0.7170239007966932,0.4161809687502682
0.7180239341311376,3.6425554836168885
0.7190239674655822,2.380480304826051
0.7200240008000266,0.6658963784575462
0.7210240341344711,0.2760575213469565
0.7220240674689156,1.7672795304097235
0.7230241008033601,1.7884908779524267
0.7240241341378045,1.2026077480986714
0.7250241674722491,1.674399538896978
0.7260242008066935,2.8731620591133833
0.727024234141138,1.679541683755815
0.7280242674755825,1.1511862995103002
0.729024300810027,0.8699752525426447
0.7300243341444714,0.2844135067425668
0.731024367478916,0.19796119630336761
0.7320244008133604,1.544238997157663
0.7330244341478049,2.326166399754584
0.7340244674822494,1.6059447354637086
0.7350245008166939,1.898082840256393
0.7360245341511383,1.8884413186460733
0.7370245674855829,1.5548446709290147
0.7380246008200273,1.4269338175654411
0.7390246341544718,0.8776884698309004
0.7400246674889163,3.6033466290682554
0.7410247008233607,5.657633500173688
0.7420247341578052,4.573926471173763
0.7430247674922497,3.127376845572144
0.7440248008266942,2.736573836300522
0.7450248341611386,0.3660450563766062
0.7460248674955832,1.8903696229681373
0.7470249008300276,3.109379338566214
0.7480249341644721,2.201790770981461
0.7490249674989166,0.6912857186980546
0.7500250008333611,1.7518530958332121
0.7510250341678055,0.9075771868228912
0.7520250675022501,0.19539012387394905
0.7530251008366945,0.2477757246233523
0.754025134171139,1.1614705892279744
0.7550251675055835,1.0364521923474967
0.756025200840028,2.4932861076667905
0.7570252341744724,3.8498481982387602
0.758025267508917,1.932149549946189
0.7590253008433614,2.1343001197092235
0.7600253341778059,2.964113746304065
0.7610253675122504,3.4818634567782283
0.7620254008466949,0.6867863419465721
0.7630254341811393,1.113905749283731
0.7640254675155839,1.322484000120312
0.7650255008500283,0.18542721820995212
0.7660255341844728,1.1884668497368693
0.7670255675189173,2.3200601027347147
0.7680256008533617,1.6139793368056417
0.7690256341878062,1.3941526440903544
0.7700256675222507,2.953186688479036
0.7710257008566952,2.5948434686288238
0.7720257341911396,1.430790426209569
0.7730257675255842,1.619442865718156
0.7740258008600286,1.0425584893673658
0.7750258341944731,0.29566194862127304
0.7760258675289176,2.274102183058858
0.7770259008633621,0.7642398988828063
0.7780259341978065,1.180110864341259
0.7790259675322511,0.20149642089381814
0.7800260008666955,0.6938567911274731
0.78102603420114,0.34579786099493504
0.7820260675355845,1.5345974755473435
0.783026100870029,3.2948179375380278
0.7840261342044734,1.129010799806565
0.785026167538918,0.3486903174780309
0.7860262008733624,1.8466613916680217
